R,R,R Company,R Website,R Sally Company,R Sally Website,R Stop-list Link,R Stop-list Company,R Pipe Link,R Pipe Company,ICP,Company,Website,Score,Reasoning,Notes
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,FABBS Technologies,,,,
TRUE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Voss Sales Coaching & Consulting,,,,
TRUE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,Magic Genomix,Slush,Magic Genomix,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BellBoy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Delicode,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Mindberg,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,REPLA,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Clinexus,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Hocus Focus,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Progresful,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kitten Labs,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,First Distro,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Intrudify,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Refract,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kine Innovations,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BatterFly,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,EveryRep AI,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Epitomea,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Alveos,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aito Ventures Oy,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Dubs,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aiven,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,EDpower,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,EstateVision,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,FUTUR-AI,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Pivotal Future,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Omply Health Oy,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,FiberFlow,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Greenpill,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Pivotal Future,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Raven Materials,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,denki,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kuli,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Biotex Biyoteknoloji A.Ş.,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,ICEX España Exportación e Inversiones,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Bought,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Vesko Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Business France,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Supercritical Solutions,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Inmox,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Duality Quantum Photonics,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Mage Plum Society Inc.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,ImOptim,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,spogen.ai,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,tuck.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Naviri,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Microhobist Biotechnology,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,HELIOS SCI-TECH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,AlProtein,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,SDA ProposalPro,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,IntraPhoton,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,tiger media,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,NtangledState Inc.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Gearn Invest OÜ,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,fluentea,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BioRevolution,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Firmli AS,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,IKIGAIA ltd,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Arreal,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,PAVE Space,,,,
TRUE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,Kotnik Aviation,Slush,Kotnik Aviation,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Windtracx,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,LUT Entrepreneurship Society,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aidos Protects,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Wind Mind,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,PreDit Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,publyc,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Starstuff,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Obscura Labs,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Diamens,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,General Robotics,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,heldin coding school,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Nernst Electric,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Picilian Entertainment Ltd,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Nordea Bank,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aveksana,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Seekable,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,SilTest Semiconductors,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,qisens,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Govix,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,FlexiPower,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Holtra AB,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Signal Datalabs AB,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Games London,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Jessy Works,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Fukuoka City Government,,,,
TRUE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,neocore,Slush,neocore,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Amperact,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Emission-Eye,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Otos Health,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Outdoor Aficionados,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Cure-in Inc,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Accent,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,HELIOS SCI-TECH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Suji Games,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Evangelia,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Shake.ai,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,GenoGra,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,IIG Sp. z o.o.,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,QA DNA,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BDN Powertrain,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Science Park Kassel GmbH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,SPACE & BEAN,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Hippotainer,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Arreal,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Pancake Dbaas,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Noerr,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Jing,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Alchemy Soul Technologies,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,MANSHOUR FANAVARI ARIAN,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Chapter.works,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,ByteIT,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,MyDello,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kima,,,,
FALSE,FALSE,3,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kima,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Ash Foil,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Parkmo,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Masaru Health,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Eye Contact Media Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Refundy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,atmo,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Edilm,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,NinaData.io,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aiben Oy,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Fygy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Vibe Adventures,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Parsewise,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Chapter.works,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,SaveSpace,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Switchpoint Bio,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Pyure - Beyond Advertising Sustainability,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,"Elcyo Co., Ltd.",,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,WrenchLane,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,NearbyStore,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,NAICC Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,yksi games,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Wiziin,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Fifty Energy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Kinvault,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Jellou,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Grapevine,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Baobab Labs,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Bella Books,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,8root,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,r3leaf,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Coatolie Inc.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Metashift Labs,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,BioDairy Labs,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,finperks GmbH,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Hymonic,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Child-safe AI infrastructure (Stealth),,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Build Vision bv,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Trade & Invest Wales,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,AgriModem,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aalto Founder School,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,thinnan,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Eversheds Sutherland,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Lambdai Space,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Awanto,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,NoA Biosciences,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Foresight Investments Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,amberSearch,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Cloud PCS,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Victoriana Unite,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,fortyfour,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Mavarick AI,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,REVIRA Technologies,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Austrian Business Agency - Invest in Austria,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,TScopilot,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,MedApp,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Forsea Japan,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Harem Slumber  Ride,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Audience Insights,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Nernst Electric,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,HallTech,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Department for Business and Trade (UK Government),,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Alera GmbH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Grains & Oil Ltd,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Tilect,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,ReSpo.Vision,,,,
TRUE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,E-OUTDOOR,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Deepentix,,,,
TRUE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aiboll,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Grwm.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,summie,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Innomost Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Pistiik,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Abbis,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Jaakko.com,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,WORLDFACTORY Start-Up Centre,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Misslaboratory,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,One Horizon,,,,
TRUE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Nordic Startup News,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,JST Healthcare Solutions Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,WasteSide GmbH,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Hymonic,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,ChangePath,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,PXLD,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,GLBNXT,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Wordflow,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,United Accountants,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Cirkular World Ltd,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Eagle AI AS,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Spiral,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Cadabit Technologies S.L.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Manukai AG,,,,
FALSE,FALSE,4,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Epicenter,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Lentola Logistics Oy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Aino,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Tapin,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Halide Energy,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Mimiqit,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Smart Farm Robotix Ltd.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Smokeless,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,RIFFAI PTE. LTD.,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Rockit Mineral Seal,,,,
FALSE,FALSE,2,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,tozero GmbH,,,,
FALSE,FALSE,1,,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Slush,Riverty,,,,
